id,node_id,explanation
d7f3b4c6-5a58-4ae0-8e78-efcae5810520,80335537_u10_t2_s3,"Arrow functions are always expressions assigned to variables, so they behave like function expressions — not hoisted. Example: greet(); const greet = () => 'Hi'; throws because greet is in the temporal dead zone when called. Always define arrow functions before using them."
d486b7de-16be-4629-9ece-2ce91455e09b,80335537_u10_t3_s1,"map(callback) returns a new array where each element is the result of calling the callback on the original. Example: ['alice','bob'].map(name => name.toUpperCase()) returns ['ALICE','BOB']. The original array is unchanged. Perfect for transforming every item in a list."
d76bbc84-115e-4390-acbf-fa73536a1531,80335537_u10_t3_s2,"forEach(callback) calls the callback for each element but returns undefined — it is for side effects, not for building new arrays. Example: [1,2,3].forEach(n => console.log(n)) logs each number. Use map instead if you need a transformed array back."
32a1c0f6-d5dd-4d12-a268-75753af4c341,80335537_u10_t3_s3,"filter(callback) returns a new array containing only elements for which the callback returns true. Example: [1,2,3,4,5].filter(n => n%2===0) returns [2,4] — only the even numbers. The original array is unchanged."
531fd12c-f046-4461-801a-45e9310661c7,80335537_u10_t3_s4,"reduce(callback, initialValue) processes each element and accumulates a single result. The callback receives the accumulator and current element. Example: [1,2,3,4].reduce((sum, n) => sum+n, 0) returns 10. Powerful for sums, counting, grouping, and flat-mapping."
9d1f2636-3599-48fd-89d5-c9104c6cd072,80335537_u10_t4_s1,"every(fn) returns true only if ALL elements pass the test. some(fn) returns true if at least ONE element passes. Both short-circuit early. Example: [2,4,6].every(n => n%2===0) is true; [1,3,5].some(n => n>4) is true (5 > 4). Useful for validation checks on arrays."
e7bdafe8-0b64-4b31-a2b2-2187ce3d8823,80335537_u10_t4_s2,"reverse() reverses the array in place (mutates the original!). flat(depth) flattens nested arrays. Example: [1,[2,[3]]].flat(2) returns [1,2,3]. [1,2,3].reverse() mutates and returns [3,2,1]. Use [...arr].reverse() to get a reversed copy without mutation."
6f17e763-6f7e-4db3-a64a-ffcc145e110f,80335537_u10_t4_s3,"Mutating methods change the original: push, pop, shift, unshift, splice, sort, reverse. Non-mutating methods return a new array: map, filter, slice, concat, flat. Example: arr.push(4) changes arr; arr.map(x=>x) returns a new array. Prefer non-mutating methods to avoid unintended side effects."
269ff32c-ab10-4de4-8310-64872c85e4f8,300b04d8_u1_t1_s1,"When we pick items and the arrangement does not matter, we use combinations. Example: Forming a team of 3 from 7 players — {A,B,C} is the same team as {C,A,B}, so we count it once. This is different from permutations where order matters. Use combinations whenever the problem says 'choose', 'select', or 'form a group'."
77954a7f-213d-48f7-bb6e-f9f737c16c76,300b04d8_u1_t1_s2,nCr is read as 'n choose r'. It counts all possible selections of r items from n items. Formula: nCr = n! / (r! × (n−r)!). Example: 6C2 = 6!/(2! × 4!) = (6×5)/(2×1) = 15. This means 15 ways to pick 2 items from 6. Always simplify the numerator and denominator before multiplying for speed.
cd2f453e-98f2-45bf-aba9-ff40de3ad159,300b04d8_u1_t1_s3,Simple combination problems involve direct substitution into nCr. Example 1: How many ways to pick 2 colours from 4? → 4C2 = 6. Example 2: How many ways to choose a committee of 3 from 8 people? → 8C3 = 56. Always identify n (total items) and r (items to choose) clearly before applying the formula.
04677034-57df-434c-b980-1ae30bf2363b,300b04d8_u1_t2_s1,"nCn = 1 because there is only one way to select all n items. nC1 = n because you can pick any one of the n items individually. Example: 7C7 = 1 (select all 7), and 7C1 = 7 (7 ways to pick exactly one). These are quick identities — memorise them so you can skip factorial computation in exams."
d21785fe-b1a1-4ad3-8c59-0f1e3dda8ec2,300b04d8_u1_t2_s2,"By mathematical convention, 0! (zero factorial) equals 1. This is necessary for the combination formula to work correctly at boundary cases. Example: nC0 = n!/(0! × n!) = 1, meaning there is exactly one way to select zero items (select nothing). Without 0! = 1, the formula would be undefined at these edges."
87c1c884-4fe8-4c67-a769-e28ea98f092b,300b04d8_u1_t2_s3,"Choosing r items is the same as leaving out (n−r) items, so nCr = nC(n−r). Example: 10C3 = 10C7 = 120. This property is very useful when r is large — instead of computing 10C8, compute 10C2 = 45, which is much faster. Always check if n−r < r; if so, use n−r in the formula to save time."
481826f3-9499-456a-8b3f-7071d51e8c1f,300b04d8_u1_t3_s1,"When a committee must have a fixed number of men AND women, compute each selection separately and multiply (multiplication principle). Example: Select 10 men from 12 AND 14 women from 15 → 12C10 × 15C14 = 66 × 15 = 990. The 'AND' condition means multiply; 'OR' condition means add. This pattern appears frequently in exam problems."
cbaf4909-456d-44fa-bbb0-7031b11c6891,300b04d8_u1_t3_s2,"Any 3 non-collinear points form exactly one triangle. So if you have 9 points with no 3 collinear, the number of triangles = 9C3 = 84. If some points are collinear, subtract the collinear combinations (which don't form triangles). Example: 9 points, 4 collinear → 9C3 − 4C3 = 84 − 4 = 80 triangles."
db925182-b11a-4547-8df0-c35001c6dffe,300b04d8_u1_t3_s3,A rectangle in a grid is formed by choosing 2 horizontal lines and 2 vertical lines. Example: A grid with 5 horizontal and 4 vertical lines → rectangles = 5C2 × 4C2 = 10 × 6 = 60. Each unique pair of horizontal + pair of vertical lines defines exactly one rectangle. This approach works for any grid size.
f7438327-a829-4fe4-aad3-222caeae4e91,300b04d8_u2_t1_s1,"The formula M×D×H×E/W = constant means the product of workers, days, hours, and efficiency divided by work done stays the same across situations. Example: Scenario 1 has 6 workers, 10 days; Scenario 2 needs work done in 4 days — set 6×10 = M2×4 to find M2 = 15. This formula unifies all 'man-day' type problems under one rule."
a822af59-27b3-489e-9a4b-acca20a0d67e,300b04d8_u2_t1_s2,"Understanding each variable prevents mistakes. M = number of workers, D = number of days, H = working hours per day, E = efficiency (often expressed as a ratio like 1.5× normal), W = total units of work. Example: 5 workers, 6 days, 8 hrs/day, efficiency 1 → total work = 5×6×8 = 240 man-hours. Keep units consistent when comparing two scenarios."
272d88aa-125d-4e0b-bcda-5de24669b017,300b04d8_u2_t2_s1,"Work rate and total time are reciprocals. If a worker's daily rate is 1/x, they need exactly x days to finish the whole job. Example: Rate = 1/8 per day → total time = 8 days. This is the simplest form of a work problem. Always convert 'days to finish' into 'fraction done per day' before combining workers."
88091fdd-698f-4b3c-b584-1a5bffdd4a26,300b04d8_u2_t2_s2,"If a worker completes 1/3 of a task per day, the whole task takes 3 days. This directly illustrates the reciprocal relationship: time = 1 ÷ rate. Another example: A printer prints 1/4 of a document per hour → it finishes in 4 hours. This pattern repeats across all man-day and pipe problems."
f6c17b1c-06ea-4380-98d7-d256036a4b5a,300b04d8_u2_t3_s1,This simplified formula applies when hours per day and efficiency are the same in both scenarios. Only workers and days vary. Example: 12 workers finish in 20 days → 12×20 = 240. To finish in 15 days: workers = 240/15 = 16. This inverse relationship (more workers → fewer days) is the most common man-day question type in aptitude exams.
f4b60a9e-7958-47ce-a926-f8ef93a094de,300b04d8_u2_t3_s2,18 men × 15 days = 270 man-days of work. With 45 men: days = 270 ÷ 45 = 6 days. Notice that tripling the workers (18→45) cuts the time to one-third (15→5 days roughly). Always verify: M2 × D2 should equal M1 × D1. This cross-check prevents arithmetic errors in exams.
7b4b45e8-9f44-44e0-ac88-812873f4564f,300b04d8_u2_t4_s1,Divide total output by number of workers to get per-person daily rate. Example: Team A (4 people) finishes in 10 days = 40 person-days. Team B (5 people) finishes in 6 days = 30 person-days. So each person in Team B is more efficient. Per-person rate comparison helps you combine mixed teams or find how many of one type can replace another.
a2202f9e-91ed-4402-9ac9-299d91ddcc6e,300b04d8_u2_t4_s2,"If a worker produces 25 units/day and a technician produces 72 units/day, their capacity ratio is 25:72. This means 1 technician ≈ 2.88 workers in productivity. Example use: If you need 100 units/day and have 2 technicians (144 units), you need to find how many workers cover the remaining output. Always set up ratios before solving."
ef343973-1941-4cd7-8022-46cd3935b4ab,300b04d8_u2_t5_s1,"If combined daily earnings are known and one person's share is given, subtract to find the other's. Example: A+B earn ₹800/day total. A earns ₹350/day → B earns ₹450/day. For any number of days, multiply B's daily wage by days worked. This simple subtraction trick appears in most wage-based work problems."
44f89826-dfe0-4c0b-94ff-ff374e09fdf4,300b04d8_u2_t5_s2,"Given X+Y together earn ₹500/day and X alone earns ₹200/day, Y earns ₹500−₹200 = ₹300/day. If Y works for 10 days, Y's total earning = 300 × 10 = ₹3000. This pattern also extends: if wages are split by work ratio, first find each person's fraction of total work, then apply that fraction to the total wage."
694e167e-0d03-4a79-b1b1-c38cc246a277,300b04d8_u3_t1_s1,"In a circle, rotating the entire arrangement gives the same seating. To avoid counting duplicates, fix one person/object and arrange the remaining (n−1) in a line → (n−1)! ways. Example: 6 people around a table → (6−1)! = 5! = 120 arrangements. This formula applies to circular seating, round necklaces (without reversal), and ring arrangements."
