id,config_id,title,type,parent_id,explanation,sort_order
300b04d8_u7_t1_s4,300b04d8,"Problem categories: coins, dice, cards, miscellaneous",subtopic,300b04d8_u7_t1,,4
300b04d8_u7_t2,300b04d8,Coins — counting outcomes,topic,300b04d8_u7,"For n coins tossed together, total outcomes = 2^n. Each coin has 2 faces (H or T), and outcomes multiply. 1 coin: 2 outcomes. 2 coins: 4 outcomes. 3 coins: 8 outcomes. List outcomes systematically using H/T combinations. Example: 3 coins → {HHH, HHT, HTH, HTT, THH, THT, TTH, TTT}.",2
300b04d8_u7_t2_s1,300b04d8,Total outcomes = 2^n,subtopic,300b04d8_u7_t2,,1
300b04d8_u7_t2_s2,300b04d8,"Sample spaces for n = 1, 2, 3",subtopic,300b04d8_u7_t2,,2
300b04d8_u7_t2_s3,300b04d8,Notation and listing of H/T combinations,subtopic,300b04d8_u7_t2,,3
300b04d8_u7_t3,300b04d8,Two-coin problems,topic,300b04d8_u7,"Two coins give 4 equally likely outcomes: {HH, HT, TH, TT}. Common questions: P(both heads) = 1/4, P(exactly one head) = 2/4 = 1/2, P(both same) = 2/4 = 1/2 (HH or TT). Always list the sample space first when solving two-coin problems to avoid errors.",3
300b04d8_u7_t3_s1,300b04d8,"Total outcomes = 4: {HH, HT, TH, TT}",subtopic,300b04d8_u7_t3,,1
300b04d8_u7_t3_s2,300b04d8,"Identical tosses (HH, TT) → probability 2/4 = 1/2",subtopic,300b04d8_u7_t3,,2
300b04d8_u7_t3_s3,300b04d8,Two heads (HH) → probability 1/4,subtopic,300b04d8_u7_t3,,3
300b04d8_u7_t4,300b04d8,Three-coin problems,topic,300b04d8_u7,"Three coins give 8 outcomes: {HHH, HHT, HTH, HTT, THH, THT, TTH, TTT}. Use nCr to count specific combinations quickly. P(exactly r heads) = 3Cr/8. Common results: P(2 tails, 1 head) = 3/8; P(at least 1 tail) = 7/8 (complement of P(all heads) = 1/8).",4
300b04d8_u7_t4_s1,300b04d8,Total outcomes = 8; list of triples,subtopic,300b04d8_u7_t4,,1
300b04d8_u7_t4_s2,300b04d8,Two tails and one head → 3/8,subtopic,300b04d8_u7_t4,,2
300b04d8_u7_t4_s3,300b04d8,At least one tail → 7/8,subtopic,300b04d8_u7_t4,,3
300b04d8_u7_t5,300b04d8,Dice — single and two dice,topic,300b04d8_u7,"A single die has 6 faces (1–6), so 6 equally likely outcomes. Two dice give 6×6 = 36 outcomes. For sum problems with two dice, list pairs (a,b) where a+b = desired sum. P(sum=7) = 6/36 = 1/6. A triangular shortcut helps visualise sum frequencies quickly.",5
300b04d8_u7_t5_s1,300b04d8,"Single die: 6 outcomes, P(5) = 1/6",subtopic,300b04d8_u7_t5,,1
300b04d8_u7_t5_s2,300b04d8,Two dice: total outcomes = 36,subtopic,300b04d8_u7_t5,,2
300b04d8_u7_t5_s3,300b04d8,Sum = 4 → 3/36 = 1/12 (listed pairs),subtopic,300b04d8_u7_t5,,3
300b04d8_u7_t5_s4,300b04d8,"Multiples of 4 (4, 8, 12) → 9/36 = 1/4",subtopic,300b04d8_u7_t5,,4
300b04d8_u7_t5_s5,300b04d8,2-dice triangle shortcut for counting sums,subtopic,300b04d8_u7_t5,,5
300b04d8_u7_t6,300b04d8,Three dice,topic,300b04d8_u7,"Three dice give 6^3 = 216 total outcomes. For specific sum questions, systematically list all ordered triples (a,b,c) that give the required sum. Example: Sum = 16 has 6 ordered triples → P = 6/216 = 1/36. For very large or small sums, list is short; for middle sums, use symmetry (sum s and sum 21−s have equal counts).",6
300b04d8_u7_t6_s1,300b04d8,Total outcomes = 6^3 = 216,subtopic,300b04d8_u7_t6,,1
300b04d8_u7_t6_s2,300b04d8,Sum = 16: 6 favourable ordered triples → 6/216 = 1/36,subtopic,300b04d8_u7_t6,,2
300b04d8_u7_t6_s3,300b04d8,Counting ordered triples for sums,subtopic,300b04d8_u7_t6,,3
300b04d8_u8,300b04d8,Time and Work,unit,,,8
300b04d8_u8_t1,300b04d8,Fundamental definitions,topic,300b04d8_u8,In time and work problems: Time is inversely proportional to Efficiency (faster worker finishes sooner). Efficiency ∝ 1/Time. Work is the product of Time and Efficiency. Example: A worker with efficiency 2 units/day finishes 20 units of work in 10 days (W = T × E = 10 × 2 = 20). These definitions underpin all time-work calculations.,1
300b04d8_u8_t1_s1,300b04d8,Time and its relation to efficiency (Time ∝ 1/Efficiency),subtopic,300b04d8_u8_t1,,1
300b04d8_u8_t2,300b04d8,Unit work and rate,topic,300b04d8_u8,"If a person completes a task in x days, they do 1/x of the task per day. This unit rate is the key to all work calculations. Example: A completes a task in 15 days → rate = 1/15 per day. In 5 days, A does 5/15 = 1/3 of the task. Work remaining = 1 − 1/3 = 2/3. Unit rate thinking converts every time-work problem into a fraction problem.",2
300b04d8_u8_t2_s1,300b04d8,"If task takes x days, work done in one day = 1/x",subtopic,300b04d8_u8_t2,,1
300b04d8_u8_t2_s2,300b04d8,Efficiency interpreted as units of work per day,subtopic,300b04d8_u8_t2,,2
300b04d8_u8_t3,300b04d8,Two-worker combined work,topic,300b04d8_u8,"Two workers together complete more work per day. Combined daily rate = 1/x + 1/y. Time to finish together = xy/(x+y). The LCM method is an alternative: assume total work = LCM(x,y), find each worker's unit rate, add them, and divide total work by combined rate. Both methods give the same answer.",3
300b04d8_u8_t3_s1,300b04d8,Combined daily rate = 1/x + 1/y,subtopic,300b04d8_u8_t3,,1
300b04d8_u8_t3_s2,300b04d8,Time together = xy/(x+y),subtopic,300b04d8_u8_t3,,2
300b04d8_u8_t3_s3,300b04d8,Alternate LCM method for combined work,subtopic,300b04d8_u8_t3,,3
300b04d8_u8_t4,300b04d8,Multi-worker problems,topic,300b04d8_u8,"For three or more workers, sum all individual efficiencies (daily rates). Time = total work / combined rate. Using LCM: assume total work = LCM of all individual times. Add each worker's unit rate. Divide total work by combined rate. Example: A (2 days), B (3 days), C (6 days) → combined rate = 1/2 + 1/3 + 1/6 = 1 per day → finish in 1 day.",4
300b04d8_u8_t4_s1,300b04d8,Sum efficiencies for three or more workers,subtopic,300b04d8_u8_t4,,1
300b04d8_u8_t4_s2,300b04d8,Time = LCM/(sum of individual efficiencies),subtopic,300b04d8_u8_t4,,2
300b04d8_u8_t5,300b04d8,Worked examples and tricks,topic,300b04d8_u8,"Key examples: (1) A takes 8 days, B takes 12 days together → LCM=24, A=3 B=2, combined=5, time=24/5 days. (2) A takes 2, B takes 3, C takes 6 days → combined = 1 day. Tips: always assume total work = LCM, convert days to unit rates, add rates, divide. For 'partial work' problems, compute work done before combined, then solve for remaining.",5
300b04d8_u8_t5_s1,300b04d8,Example: 8‑day and 12‑day workers → 24/5 days,subtopic,300b04d8_u8_t5,,1
300b04d8_u8_t5_s2,300b04d8,"Example: 2, 3, 6 days → 1 day",subtopic,300b04d8_u8_t5,,2
300b04d8_u8_t5_s3,300b04d8,Problem tips: assume total work and use LCM,subtopic,300b04d8_u8_t5,,3
dcf8cdf6_u2_t3_s1,dcf8cdf6,Concept and use cases: consistent outputs and specialized expert tasks,subtopic,dcf8cdf6_u2_t3,,1
4a69be43_u3_t2_s1,4a69be43,Structure: am/is/are + verb-ing,subtopic,4a69be43_u3_t2,,1
4a69be43_u3_t2_s2,4a69be43,Examples for I / he/she / we/they,subtopic,4a69be43_u3_t2,,2
4a69be43_u3_t3,4a69be43,Present continuous — Negative,topic,4a69be43_u3,"To say something is NOT happening right now, insert 'not' after the form of 'be.' Example: 'He is not attending the seminar today.' Contractions: 'isn't' and 'aren't' are common in conversation and informal writing.",3
4a69be43_u3_t3_s1,4a69be43,Structure: am not / is not / are not + verb-ing,subtopic,4a69be43_u3_t3,,1
4a69be43_u3_t3_s2,4a69be43,"Negative examples (not watching, not eating, etc.)",subtopic,4a69be43_u3_t3,,2
4a69be43_u3_t4,4a69be43,Other continuous uses & examples,topic,4a69be43_u3,Continuous tenses extend beyond the present. Past continuous describes what was happening at a specific past moment. Future continuous describes what will be happening at a future moment. All three share the -ing structure but differ in the 'be' form used.,4
4a69be43_u3_t4_s1,4a69be43,Past continuous: interruption (was/were + verb-ing),subtopic,4a69be43_u3_t4,,1
4a69be43_u3_t4_s2,4a69be43,Future continuous: ongoing action in future (will be + verb-ing),subtopic,4a69be43_u3_t4,,2
4a69be43_u3_t4_s3,4a69be43,Use for temporary actions and ongoing situations,subtopic,4a69be43_u3_t4,,3
4a69be43_u4,4a69be43,Modal Verbs,unit,,,4
4a69be43_u1,4a69be43,Future Simple,unit,,,1
dcf8cdf6_u1,dcf8cdf6,Introduction to Google Colab,unit,,,1
dcf8cdf6_u1_t1,dcf8cdf6,Colab overview,topic,dcf8cdf6_u1,"Google Colab is a free, cloud-based notebook environment that lets you write and run Python code directly in your browser. Think of it like Google Docs, but for code. You do not need to install Python or any libraries on your computer. It is widely used by students and researchers to experiment with machine learning and data analysis.",1
dcf8cdf6_u1_t1_s1,dcf8cdf6,Cloud-based platform for running Python in the browser,subtopic,dcf8cdf6_u1_t1,,1
dcf8cdf6_u1_t1_s2,dcf8cdf6,No local setup or installation required,subtopic,dcf8cdf6_u1_t1,,2
dcf8cdf6_u1_t1_s3,dcf8cdf6,Free access to compute resources,subtopic,dcf8cdf6_u1_t1,,3
dcf8cdf6_u1_t2,dcf8cdf6,Key features,topic,dcf8cdf6_u1,"Colab bundles several powerful features that make it a go-to tool for Python learners and ML practitioners. It comes pre-loaded with popular libraries, offers cloud compute, and integrates tightly with Google Drive so your work is always saved. These features reduce friction and let you focus on coding rather than setup.",2
dcf8cdf6_u1_t2_s1,dcf8cdf6,Zero configuration environment,subtopic,dcf8cdf6_u1_t2,,1
dcf8cdf6_u1_t2_s2,dcf8cdf6,Access to GPUs and TPUs (limited),subtopic,dcf8cdf6_u1_t2,,2
dcf8cdf6_u1_t2_s3,dcf8cdf6,Many popular Python libraries pre-installed,subtopic,dcf8cdf6_u1_t2,,3
dcf8cdf6_u1_t2_s4,dcf8cdf6,Automatic saving to Google Drive,subtopic,dcf8cdf6_u1_t2,,4
dcf8cdf6_u1_t3,dcf8cdf6,Getting started,topic,dcf8cdf6_u1,"Getting started with Colab takes less than a minute. All you need is a Google account. Visit the Colab website, sign in, create a new notebook, and you are ready to write Python. The interface resembles Jupyter Notebook and is intuitive even for first-time users. Menus, toolbars, and keyboard shortcuts help you navigate quickly.",3
dcf8cdf6_u1_t3_s1,dcf8cdf6,Open colab.research.google.com and sign in,subtopic,dcf8cdf6_u1_t3,,1
dcf8cdf6_u1_t3_s2,dcf8cdf6,Create a new notebook,subtopic,dcf8cdf6_u1_t3,,2
dcf8cdf6_u1_t3_s3,dcf8cdf6,Notebook interface and menus,subtopic,dcf8cdf6_u1_t3,,3
dcf8cdf6_u1_t4,dcf8cdf6,Cells and execution,topic,dcf8cdf6_u1,"Colab notebooks are made of cells. Code cells contain Python code you can run; text cells (Markdown) contain notes or explanations. You run a code cell by pressing Shift+Enter or clicking the play button. Results appear directly below the cell. Variables set in one cell are available in all subsequent cells, making it easy to build up logic step by step.",4
dcf8cdf6_u1_t4_s1,dcf8cdf6,Code cells vs output cells,subtopic,dcf8cdf6_u1_t4,,1
dcf8cdf6_u1_t4_s2,dcf8cdf6,Run cells to execute Python code,subtopic,dcf8cdf6_u1_t4,,2
dcf8cdf6_u1_t4_s3,dcf8cdf6,Variables persist across cells until reset,subtopic,dcf8cdf6_u1_t4,,3
dcf8cdf6_u1_t4_s4,dcf8cdf6,Rerunning cells updates dependent outputs,subtopic,dcf8cdf6_u1_t4,,4
dcf8cdf6_u1_t5,dcf8cdf6,Collaboration and sharing,topic,dcf8cdf6_u1,"Colab notebooks are shareable just like Google Docs. You can send a link, set view or edit permissions, and even work in real time with a colleague. Notebooks are stored in Google Drive and can be opened by anyone with the link. This makes Colab ideal for pair programming, group assignments, and sharing demos.",5
dcf8cdf6_u1_t5_s1,dcf8cdf6,Store and manage notebooks in Google Drive,subtopic,dcf8cdf6_u1_t5,,1
dcf8cdf6_u1_t5_s2,dcf8cdf6,Share notebooks via links or permissions,subtopic,dcf8cdf6_u1_t5,,2
dcf8cdf6_u1_t5_s3,dcf8cdf6,Real-time collaboration with others,subtopic,dcf8cdf6_u1_t5,,3
dcf8cdf6_u2,dcf8cdf6,Enhancing Productivity with AI,unit,,,2
dcf8cdf6_u2_t1,dcf8cdf6,Google Antigravity (agent-first coding workspace),topic,dcf8cdf6_u2,"Google Antigravity is an agent-first IDE where AI agents autonomously plan, write, run, test, and debug code on your behalf. Instead of writing every line yourself, you describe a project in plain English and watch agents build it. It supports multi-agent coordination with a central manager, and agents can control the editor, terminal, and browser directly.",1
dcf8cdf6_u2_t1_s1,dcf8cdf6,"Agent capabilities: plan, write, run, test, and fix code autonomously",subtopic,dcf8cdf6_u2_t1,,1
dcf8cdf6_u2_t1_s2,dcf8cdf6,Multi-agent coordination and central manager view,subtopic,dcf8cdf6_u2_t1,,2
dcf8cdf6_u2_t1_s3,dcf8cdf6,"Tool access: controlling editor, terminal, and browser",subtopic,dcf8cdf6_u2_t1,,3
dcf8cdf6_u2_t1_s4,dcf8cdf6,"User workflow: download, choose model, provide project prompt, review agent output",subtopic,dcf8cdf6_u2_t1,,4
dcf8cdf6_u2_t1_s5,dcf8cdf6,"Example project: build, run, verify webpage that shows local time and day/night background",subtopic,dcf8cdf6_u2_t1,,5
dcf8cdf6_u2_t2,dcf8cdf6,Gemini Guided Learning (AI-powered tutor),topic,dcf8cdf6_u2,"Gemini Guided Learning is an AI-powered tutoring feature built into Google Gemini. It provides step-by-step explanations, exercises, and hints on any topic you choose. Instead of a static course, it adapts to your pace and gives instant feedback. It is like having a personal tutor available 24/7 that adjusts to your level.",2
dcf8cdf6_u2_t2_s1,dcf8cdf6,Access steps: Google Gemini -> Tools -> Guided Learning,subtopic,dcf8cdf6_u2_t2,,1
dcf8cdf6_u2_t2_s2,dcf8cdf6,"Learning workflow: choose topic, step-by-step explanations, exercises, hints",subtopic,dcf8cdf6_u2_t2,,2
dcf8cdf6_u2_t2_s3,dcf8cdf6,"Example prompts: LLM explanations with animations, Python loops step-by-step",subtopic,dcf8cdf6_u2_t2,,3
dcf8cdf6_u2_t2_s4,dcf8cdf6,"Benefits: personalized pacing, instant feedback, practice-oriented learning",subtopic,dcf8cdf6_u2_t2,,4
dcf8cdf6_u2_t3,dcf8cdf6,Claude Skills (reusable task automations),topic,dcf8cdf6_u2,Claude Skills are reusable automation modules that extend Claude's capabilities for specialized or repetitive tasks. Each skill is a pre-defined instruction set that Claude follows consistently. Skills are useful when you need the same kind of output repeatedly — like generating design posters or converting PDFs to summaries — without re-explaining the task every time.,3
dcf8cdf6_u9_t2_s3,dcf8cdf6,Assistant role: model responses and history,subtopic,dcf8cdf6_u9_t2,,3
dcf8cdf6_u2_t3_s2,dcf8cdf6,Enable and trigger existing skills via Settings -> Capabilities -> Skills,subtopic,dcf8cdf6_u2_t3,,2
dcf8cdf6_u2_t3_s3,dcf8cdf6,"Create-new workflow: enable Skill-Creator, generate ZIP (README, SKILL.md), upload",subtopic,dcf8cdf6_u2_t3,,3
dcf8cdf6_u2_t3_s4,dcf8cdf6,"Examples: Canvas-Design auto poster, Revision Sheet converting PDFs to summaries",subtopic,dcf8cdf6_u2_t3,,4
dcf8cdf6_u2_t4,dcf8cdf6,Comet AI Browser (AI-integrated web browser),topic,dcf8cdf6_u2,"Comet is an AI-powered web browser built by Perplexity that integrates AI assistance directly into your browsing experience. Unlike adding an extension to Chrome, Comet has AI built in at a system level. It can summarize pages, compare products, manage emails, and automate web tasks through a side-chat panel — all without leaving the browser.",4
dcf8cdf6_u2_t4_s1,dcf8cdf6,"Installation and setup: download from Perplexity, import bookmarks and extensions",subtopic,dcf8cdf6_u2_t4,,1
dcf8cdf6_u2_t4_s2,dcf8cdf6,Side-chat automation: use prompts in the side panel to automate web tasks,subtopic,dcf8cdf6_u2_t4,,2
dcf8cdf6_u2_t4_s3,dcf8cdf6,Comparison with Chrome: automatic summaries and comparisons vs manual checking,subtopic,dcf8cdf6_u2_t4,,3
dcf8cdf6_u2_t4_s4,dcf8cdf6,"Use cases: summarize websites, manage meetings/emails, compare products and prices",subtopic,dcf8cdf6_u2_t4,,4
